,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran_f,nidorina,nidoqueen,nidoran_m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetchd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggcutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
farfetchd,1.0,0.97,0.02,0.99,0.94,0.0,0.87,0.59,0.02,1.0,1.0,0.72,1.0,1.0,0.19,1.0,0.68,0.0,0.97,0.58,0.99,0.11,1.0,0.1,0.82,0.0,0.95,0.0,0.92,0.87,0.02,0.96,0.15,0.01,0.95,0.0,0.42,0.22,1.0,0.13,1.0,0.08,1.0,1.0,0.23,1.0,0.97,1.0,0.26,1.0,0.03,0.85,0.0,0.88,0.03,0.84,0.0,0.5,0.05,1.0,0.23,0.01,0.05,1.0,0.68,1.0,0.97,0.22,1.0,1.0,0.07,0.07,0.01,0.57,0.27,0.01,0.22,0.21,0.32,0.04,0.0,0.0,0.01,0.0,0.01,0.89,0.0,1.0,0.0,0.87,0.0,0.09,0.0,0.0,0.0,1.0,0.04,0.99,0.02,0.0,0.0,1.0,0.15,0.24,0.16,0.97,0.66,0.24,0.67,0.0,0.0,0.0,0.08,0.21,0.01,0.18,0.0,0.21,0.07,0.15,0.0,0.0,0.01,0.0,0.0,0.21,0.0,0.03,1.0,0.0,0.0,1.0,0.97,0.0,0.0,0.14,0.78,0.02,0.0,0.01,0.0,0.02,0.1,0.0,0.0,0.02,0.85,0.12,0.01,0.0,0.0
doduo,1.0,1.0,0.31,1.0,0.03,0.0,0.21,0.08,0.0,1.0,1.0,0.99,1.0,1.0,0.91,0.95,0.52,0.01,0.66,0.01,0.92,0.01,0.92,0.03,0.0,0.0,0.52,0.02,0.91,0.05,0.0,0.93,0.03,0.01,0.11,0.01,0.2,0.01,0.96,0.1,1.0,0.02,1.0,1.0,0.92,1.0,1.0,1.0,0.28,1.0,0.18,0.15,0.0,0.35,0.0,1.0,0.05,0.92,0.0,0.99,0.01,0.14,0.1,1.0,0.24,1.0,0.96,1.0,1.0,1.0,0.8,0.26,0.0,0.12,0.03,0.0,0.16,0.02,0.42,0.0,0.15,0.0,1.0,0.06,0.0,0.06,0.0,0.31,0.03,0.22,0.0,0.0,0.0,0.0,0.0,1.0,0.37,0.31,0.01,0.0,0.0,1.0,0.91,0.4,0.03,0.8,0.08,0.03,0.24,0.0,0.0,0.0,0.22,0.93,0.03,0.18,0.0,0.23,0.01,0.05,0.0,0.0,0.17,0.01,0.0,0.03,0.07,0.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.49,0.03,0.0,0.0,0.0
dodrio,1.0,1.0,0.99,1.0,0.98,0.91,0.97,0.79,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63,0.99,0.92,0.99,0.21,1.0,0.91,0.98,0.0,0.98,0.57,1.0,0.86,0.55,0.99,0.98,0.8,0.87,0.82,0.99,0.76,0.98,0.86,1.0,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0,0.4,0.98,0.8,1.0,1.0,1.0,0.7,1.0,0.71,0.92,0.95,1.0,0.96,1.0,1.0,1.0,1.0,1.0,0.95,0.9,0.02,1.0,0.85,0.53,0.99,0.29,0.91,0.4,0.89,0.22,1.0,1.0,0.29,0.97,0.11,0.98,0.68,0.74,0.03,0.98,0.89,0.07,0.32,1.0,0.99,0.98,0.83,0.75,0.08,1.0,0.93,0.84,0.84,1.0,1.0,0.89,0.81,0.81,0.29,0.03,0.32,1.0,0.68,1.0,0.61,0.97,0.83,0.99,0.06,0.94,0.16,0.86,0.02,0.91,1.0,0.13,1.0,0.39,0.05,1.0,1.0,0.1,0.0,0.67,0.82,0.33,0.01,0.37,0.19,0.26,0.23,0.05,0.0,0.54,0.96,0.76,0.2,0.0,0.03
seel,0.22,0.12,0.01,1.0,1.0,0.4,0.76,0.0,0.0,1.0,1.0,0.67,1.0,1.0,0.03,1.0,0.81,0.18,0.95,0.11,1.0,0.11,0.93,0.07,0.47,0.0,1.0,0.04,0.94,0.08,0.03,0.68,0.07,0.03,0.56,0.0,1.0,0.28,0.94,0.0,1.0,0.17,0.76,0.65,0.01,1.0,0.85,0.33,0.05,0.98,0.74,0.59,0.01,0.6,0.01,0.7,0.05,1.0,0.26,0.53,0.0,0.0,0.99,0.74,0.02,0.96,0.29,0.0,0.88,0.04,0.0,0.99,0.0,1.0,1.0,0.92,0.95,0.23,0.01,0.0,0.0,0.0,0.15,0.94,0.1,0.21,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82,0.0,0.0,0.0,0.0,0.0,0.79,0.05,1.0,0.29,0.96,0.9,0.13,0.54,0.0,1.0,1.0,0.0,0.67,0.13,0.62,0.0,0.02,0.0,0.0,0.0,0.0,0.34,0.06,0.0,0.21,0.0,0.0,1.0,0.0,0.0,0.97,0.61,0.0,0.0,0.46,0.01,1.0,0.11,0.85,0.0,0.17,0.0,0.0,0.0,0.07,0.81,0.08,0.05,0.0,0.0
dewgong,0.97,0.99,0.19,1.0,1.0,0.97,1.0,1.0,0.1,1.0,1.0,0.93,1.0,1.0,0.93,1.0,1.0,0.97,0.99,0.84,1.0,0.95,1.0,0.31,0.81,0.24,1.0,1.0,1.0,0.99,0.86,1.0,0.91,0.94,0.98,0.73,1.0,0.92,1.0,0.92,1.0,0.99,1.0,1.0,0.78,1.0,1.0,0.98,0.19,1.0,1.0,0.95,0.17,1.0,0.16,0.99,0.38,1.0,0.8,0.99,0.69,0.02,1.0,1.0,0.93,1.0,1.0,0.89,1.0,1.0,0.15,1.0,0.54,1.0,1.0,1.0,1.0,0.81,1.0,0.56,0.77,0.0,1.0,1.0,0.88,1.0,0.3,1.0,0.73,1.0,0.03,0.53,0.03,0.0,1.0,1.0,0.87,0.96,0.13,0.56,0.0,1.0,0.1,1.0,1.0,0.71,0.92,0.85,0.83,0.22,1.0,1.0,0.09,0.87,0.85,1.0,0.66,1.0,0.76,0.64,0.09,0.51,1.0,0.93,0.12,0.88,0.02,0.19,1.0,0.15,0.0,1.0,0.99,0.72,0.53,0.91,0.66,1.0,0.98,1.0,0.93,1.0,0.31,0.17,0.1,0.34,1.0,0.92,0.94,0.0,0.03
grimer,0.97,0.63,0.05,0.14,0.01,0.0,0.52,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.59,1.0,0.61,0.0,0.02,0.0,0.76,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.61,0.01,0.0,0.56,0.05,0.0,0.06,0.0,0.47,0.0,0.86,0.03,1.0,0.13,0.95,0.59,0.11,0.85,0.02,0.55,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.36,0.05,0.04,0.0,0.14,0.0,0.0,0.04,0.01,0.13,0.0,0.72,0.0,0.0,0.63,0.01,0.32,0.02,0.33,0.01,1.0,0.04,0.23,0.0,0.0,0.01,0.0,0.0,0.7,0.22,0.88,0.0,1.0,0.02,0.0,0.0,0.52,0.02,0.0,0.11,0.0,0.0,0.0,0.0,0.18,0.0,0.64,0.07,0.87,0.01,0.63,0.01,0.05,0.04,0.03,0.0,0.01,0.02,0.0,1.0,0.14,0.0,0.91,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.98,0.0,0.27,0.0,0.0,0.0,0.0,0.43,0.23,0.0,0.0,0.0
muk,1.0,1.0,0.54,1.0,0.99,0.14,1.0,0.81,0.06,1.0,1.0,0.75,1.0,1.0,0.91,1.0,1.0,0.58,0.62,0.09,1.0,0.78,0.58,0.07,1.0,0.23,0.7,0.08,0.98,0.85,0.0,1.0,0.78,0.0,0.96,0.11,1.0,0.4,1.0,0.88,1.0,0.74,1.0,1.0,0.6,1.0,0.98,0.96,0.16,0.06,0.0,0.92,0.03,0.89,0.15,0.58,0.0,0.72,0.0,1.0,0.69,0.06,0.1,0.02,0.0,0.63,0.09,0.0,1.0,0.95,0.27,0.42,0.1,1.0,0.96,0.2,0.72,0.67,1.0,0.88,1.0,0.18,1.0,0.98,0.2,1.0,0.24,0.99,0.35,1.0,0.6,0.99,0.81,0.13,0.7,0.01,0.0,1.0,0.94,1.0,0.45,1.0,0.31,0.63,0.18,0.99,0.99,0.14,0.94,0.3,0.97,0.1,0.0,0.96,0.0,1.0,0.66,1.0,0.35,0.98,0.29,0.77,0.94,0.6,0.31,0.57,0.73,0.0,1.0,0.84,0.07,1.0,0.86,0.22,0.25,0.25,0.43,1.0,0.67,1.0,0.98,0.97,0.0,0.11,0.01,0.04,0.97,0.93,0.19,0.0,0.0
shellder,0.03,0.0,0.0,1.0,1.0,0.15,0.96,0.18,0.0,1.0,1.0,0.69,1.0,1.0,0.15,0.97,0.97,0.16,0.29,0.02,0.91,0.13,0.77,0.03,0.0,0.0,0.92,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31,0.1,0.0,0.99,0.19,0.05,0.0,0.0,1.0,0.24,0.0,0.0,0.99,0.82,0.0,0.0,0.93,0.0,0.0,0.0,1.0,0.05,1.0,0.18,0.0,0.97,0.57,0.0,0.97,0.13,0.0,0.06,0.0,0.0,1.0,0.02,1.0,1.0,0.9,0.97,0.21,0.86,0.0,0.0,0.0,0.19,0.74,0.19,0.97,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,1.0,0.56,0.0,0.05,0.0,0.0,0.0,0.0,0.01,1.0,0.74,0.68,0.01,0.0,0.02,0.0,1.0,0.94,0.0,0.29,0.0,0.99,0.03,0.71,0.01,0.0,0.0,0.0,0.91,0.51,0.0,0.23,0.0,0.0,1.0,0.0,0.0,0.98,0.51,0.01,0.0,0.21,0.0,1.0,0.01,0.95,0.0,0.16,0.0,0.0,0.0,0.01,0.08,0.01,0.0,0.0,0.0
cloyster,0.98,0.98,0.01,1.0,1.0,1.0,1.0,1.0,0.33,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.97,0.99,0.77,1.0,0.98,1.0,0.95,0.85,0.33,1.0,1.0,0.9,0.95,0.18,0.93,0.94,0.49,0.99,0.16,1.0,0.76,1.0,0.66,1.0,1.0,0.96,0.95,0.73,1.0,1.0,0.94,0.96,1.0,1.0,0.72,0.33,1.0,0.88,0.79,0.54,1.0,0.38,1.0,0.96,0.48,1.0,1.0,1.0,1.0,0.98,1.0,1.0,0.77,0.0,1.0,0.88,1.0,1.0,1.0,1.0,0.27,1.0,0.4,0.58,0.0,1.0,1.0,0.95,1.0,0.9,0.95,0.44,1.0,0.29,0.08,0.0,0.0,1.0,1.0,0.99,1.0,0.28,0.08,0.07,1.0,0.99,1.0,1.0,0.76,0.9,0.76,0.83,0.12,1.0,1.0,0.0,1.0,0.56,1.0,0.84,1.0,0.98,0.12,0.0,0.2,1.0,1.0,0.43,0.29,0.79,0.15,1.0,0.0,0.0,1.0,1.0,0.96,0.0,0.93,0.73,1.0,0.99,1.0,1.0,0.99,0.39,0.5,0.0,0.22,1.0,0.82,0.78,0.0,0.0
gastly,1.0,0.54,0.0,0.0,0.0,0.0,0.94,0.17,0.18,1.0,1.0,1.0,1.0,1.0,0.38,1.0,0.89,0.25,0.0,0.0,1.0,0.12,0.0,0.0,0.2,0.0,0.0,0.0,0.79,0.09,0.0,0.97,0.19,0.0,0.45,0.0,0.0,0.0,1.0,0.08,1.0,0.78,1.0,1.0,0.78,0.0,0.0,0.02,0.0,0.0,0.0,0.89,0.01,0.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21,0.41,0.0,0.0,0.0,0.0,0.0,1.0,0.56,0.01,1.0,0.19,1.0,0.16,0.13,0.04,0.0,0.18,0.1,0.02,0.0,0.94,1.0,0.03,1.0,0.41,0.79,0.0,1.0,0.92,0.15,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23,0.09,0.0,0.0,1.0,0.91,0.0,0.13,0.0,0.16,0.17,0.16,0.21,0.0,1.0,0.77,1.0,1.0,0.87,0.73,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.79,0.45,1.0,1.0,0.86,0.0,0.0,0.0,1.0,0.86,1.0,0.86,0.99,0.0,0.08,0.0,0.13,0.8,0.15,0.0,0.0,0.0
haunter,1.0,1.0,0.39,0.05,0.0,0.06,1.0,0.91,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.32,0.0,1.0,0.13,0.05,0.0,0.99,0.0,0.0,0.0,1.0,0.65,0.0,1.0,0.86,0.0,0.84,0.15,0.09,0.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,0.05,0.0,0.68,0.03,0.0,0.0,1.0,0.33,1.0,0.57,0.25,0.0,0.04,0.0,1.0,0.87,0.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.64,1.0,0.48,1.0,0.33,0.19,0.28,0.0,0.98,0.92,0.29,0.0,1.0,1.0,0.14,1.0,0.97,1.0,0.15,1.0,1.0,0.99,0.27,0.02,1.0,0.01,0.0,1.0,1.0,0.22,0.0,0.5,0.25,0.0,0.0,1.0,1.0,0.0,0.73,0.03,0.65,0.25,0.43,0.97,0.0,1.0,1.0,1.0,1.0,1.0,0.84,0.1,1.0,0.07,0.0,0.26,1.0,0.0,1.0,1.0,0.6,1.0,1.0,0.84,0.0,0.08,0.15,1.0,1.0,1.0,1.0,1.0,0.0,0.31,0.0,0.46,1.0,0.61,0.01,0.0,0.0
gengar,1.0,1.0,0.98,0.76,0.22,0.89,1.0,0.92,0.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.27,1.0,1.0,0.76,0.23,1.0,0.95,0.04,0.0,1.0,0.99,0.0,1.0,0.98,0.0,1.0,0.92,0.95,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.31,0.99,0.67,0.98,0.01,1.0,0.94,1.0,0.89,0.7,0.35,0.8,0.0,1.0,0.99,0.9,1.0,0.95,0.16,0.3,0.06,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,0.27,0.97,0.75,1.0,0.97,0.99,0.69,1.0,1.0,0.96,1.0,1.0,1.0,0.86,1.0,1.0,1.0,1.0,0.22,1.0,0.79,0.04,1.0,1.0,0.99,0.5,0.98,0.79,0.16,0.0,1.0,1.0,0.09,1.0,0.89,1.0,0.22,0.98,1.0,0.04,1.0,1.0,1.0,1.0,1.0,0.96,0.84,1.0,0.94,0.86,0.77,1.0,0.0,1.0,1.0,0.83,1.0,1.0,0.99,0.15,0.84,0.94,1.0,1.0,1.0,1.0,1.0,0.02,0.54,0.13,0.66,1.0,0.99,0.51,0.0,0.0
onix,0.0,0.0,0.0,1.0,0.84,0.55,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.05,1.0,1.0,0.9,0.54,0.0,1.0,0.95,1.0,0.76,1.0,0.77,0.0,0.0,0.58,0.17,0.0,0.9,0.06,0.0,0.0,0.0,1.0,0.7,0.02,0.0,0.74,0.0,0.0,0.0,0.0,0.13,0.0,0.18,0.0,0.43,0.0,0.0,0.0,0.01,0.0,0.04,0.0,1.0,0.02,0.0,0.0,0.0,0.04,0.85,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.95,0.31,0.19,0.6,0.27,0.0,0.0,1.0,1.0,1.0,1.0,0.77,0.0,0.0,0.96,0.27,0.0,0.0,0.0,0.0,0.0,0.17,0.86,0.24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.86,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.93,0.87,0.39,0.0,1.0,0.02,0.04,1.0,1.0,0.0,1.0,0.88,0.0,0.34,0.08,0.33,0.03,0.52,0.0,0.0,0.98,0.22,0.0,0.0,0.0,0.0,0.0
drowzee,1.0,1.0,0.5,0.0,0.0,0.0,0.38,0.09,0.0,1.0,1.0,0.03,1.0,1.0,0.88,0.21,0.0,0.0,1.0,0.0,0.17,0.0,1.0,0.58,0.79,0.0,0.0,0.0,1.0,1.0,0.97,1.0,1.0,0.99,0.6,0.01,0.4,0.0,1.0,0.17,1.0,0.23,1.0,1.0,0.17,0.41,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.78,0.0,1.0,0.79,0.13,0.0,0.2,0.2,0.15,0.74,0.94,0.03,1.0,1.0,0.32,1.0,1.0,0.5,0.84,0.14,0.97,0.82,0.13,0.07,0.0,0.52,0.0,0.76,0.0,0.0,0.0,0.0,0.08,0.0,1.0,1.0,0.5,0.0,1.0,0.99,0.25,0.08,0.22,0.0,0.17,0.0,0.72,0.0,0.2,0.0,0.62,0.02,1.0,1.0,0.14,1.0,0.96,0.93,0.48,0.07,0.0,0.08,0.18,0.0,0.45,0.0,0.25,0.0,0.03,0.0,0.04,0.01,0.0,0.0,0.02,1.0,0.0,0.0,0.79,0.0,0.0,0.02,0.0,0.13,0.55,0.03,0.01,0.0,0.72,0.0,0.0,0.0,0.0,0.81,0.12,0.01,0.0,0.0
hypno,1.0,1.0,1.0,0.99,0.93,0.01,1.0,1.0,0.07,1.0,1.0,0.97,1.0,1.0,1.0,0.98,0.88,0.01,1.0,0.71,0.95,0.03,1.0,1.0,1.0,0.77,0.98,0.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.51,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.99,0.77,1.0,0.93,1.0,0.83,0.86,0.14,1.0,0.13,1.0,1.0,1.0,0.21,1.0,1.0,0.94,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,1.0,0.99,0.92,0.91,0.43,1.0,0.83,1.0,0.71,0.97,0.66,0.04,1.0,0.06,1.0,1.0,1.0,0.02,1.0,1.0,0.96,0.8,1.0,0.33,1.0,0.21,1.0,0.71,1.0,0.33,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.97,0.66,0.95,1.0,0.54,1.0,0.24,0.99,0.43,0.96,0.01,0.78,0.63,0.47,0.01,0.66,1.0,0.46,0.08,1.0,0.96,0.33,0.74,0.36,1.0,0.94,0.71,0.9,0.18,1.0,0.93,0.04,0.04,0.09,1.0,0.93,0.34,0.03,0.11
krabby,0.02,0.0,0.0,0.96,0.69,0.51,1.0,0.73,0.0,1.0,1.0,0.26,1.0,1.0,0.27,0.98,0.59,0.06,0.64,0.0,0.7,0.05,0.96,0.05,0.0,0.0,1.0,0.03,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47,0.44,0.0,1.0,0.06,0.0,0.0,0.0,0.99,0.16,0.0,0.01,0.93,0.83,0.0,0.0,0.95,0.02,0.0,0.0,0.94,0.09,1.0,0.79,0.0,1.0,0.67,0.0,0.91,0.75,0.02,0.0,0.0,0.0,1.0,0.09,1.0,0.99,0.93,0.85,0.07,1.0,0.03,0.0,0.0,0.03,0.65,0.0,1.0,0.06,0.34,0.0,0.95,0.0,0.0,0.0,0.0,0.99,0.9,0.0,0.08,0.0,0.0,0.0,0.0,0.01,1.0,0.88,0.86,0.0,0.0,0.0,0.0,0.97,0.79,0.0,0.06,0.0,1.0,0.06,0.85,0.02,0.0,0.0,0.0,0.52,0.04,0.0,0.12,0.0,0.0,1.0,0.0,0.0,1.0,0.46,0.06,0.0,0.36,0.0,0.98,0.02,0.67,0.0,0.11,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
kingler,0.39,0.07,0.0,1.0,1.0,0.94,1.0,1.0,0.25,1.0,1.0,0.98,1.0,1.0,0.78,1.0,0.98,0.1,0.99,0.14,1.0,0.26,1.0,0.64,0.58,0.0,1.0,1.0,0.74,0.69,0.08,0.84,0.69,0.34,0.64,0.0,1.0,0.94,0.88,0.08,1.0,0.46,0.83,0.32,0.03,1.0,0.95,0.59,0.5,1.0,1.0,0.56,0.0,1.0,0.28,1.0,0.0,1.0,0.45,1.0,1.0,0.72,1.0,1.0,0.68,1.0,1.0,0.98,0.37,0.05,0.0,1.0,0.56,1.0,1.0,1.0,1.0,0.91,1.0,0.84,0.0,0.0,0.99,0.97,0.23,1.0,0.83,0.81,0.12,1.0,0.68,0.0,0.0,0.0,1.0,1.0,0.81,1.0,0.3,0.0,0.0,0.17,0.33,1.0,1.0,1.0,0.63,0.64,0.71,0.39,1.0,1.0,0.0,0.96,0.16,1.0,0.92,1.0,0.64,0.62,0.1,0.0,0.96,0.74,0.0,0.77,0.64,0.0,1.0,0.0,0.0,1.0,0.97,0.24,0.0,0.7,0.62,1.0,0.79,1.0,0.76,0.96,0.0,0.01,0.0,0.59,0.79,0.72,0.1,0.0,0.0
voltorb,0.06,0.0,0.0,0.06,0.0,0.12,0.98,0.87,0.71,1.0,1.0,1.0,1.0,1.0,0.02,1.0,0.89,0.31,0.01,0.0,1.0,0.01,0.0,0.0,0.64,0.01,0.0,0.0,0.16,0.01,0.0,0.39,0.0,0.0,0.12,0.0,0.19,0.0,0.74,0.0,1.0,0.94,0.19,0.0,0.0,0.0,0.0,0.18,0.01,0.0,0.0,0.02,0.0,0.97,0.68,0.03,0.0,0.0,0.0,1.0,0.87,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.88,0.06,0.0,0.0,0.0,0.03,0.0,0.99,0.96,0.63,0.0,1.0,1.0,0.01,1.0,0.43,0.08,0.0,1.0,0.9,1.0,0.79,0.0,0.0,0.16,0.0,1.0,1.0,0.24,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.84,1.0,0.93,1.0,0.18,0.06,0.3,0.06,0.0,0.01,0.0,0.0,1.0,0.88,0.38,0.48,0.0,0.48,0.0,0.0,0.0,0.93,0.4,1.0,1.0,0.68,0.0,0.39,0.0,0.07,0.18,0.02,0.0,0.0,0.0
electrode,0.93,0.89,0.01,1.0,0.91,0.81,1.0,0.98,0.88,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.82,0.79,0.26,1.0,0.88,0.8,0.27,0.99,0.4,0.05,0.0,0.98,0.89,0.0,1.0,0.97,0.0,0.99,0.29,0.97,0.27,1.0,0.74,1.0,1.0,1.0,0.98,0.2,0.58,0.07,0.99,0.46,0.82,0.45,0.97,0.37,1.0,0.89,0.83,0.39,0.5,0.0,1.0,1.0,0.94,1.0,0.95,0.71,0.21,0.0,0.0,0.99,0.89,0.07,1.0,1.0,0.0,0.0,0.0,0.76,0.33,1.0,0.97,1.0,0.5,1.0,1.0,0.92,1.0,1.0,1.0,0.53,1.0,0.93,1.0,1.0,0.57,0.0,1.0,0.42,1.0,1.0,1.0,0.31,0.97,0.01,0.02,0.0,0.92,0.78,0.07,0.85,0.31,0.0,0.0,0.52,0.2,0.0,1.0,1.0,1.0,0.95,1.0,1.0,0.89,1.0,0.96,0.38,0.56,0.0,0.0,1.0,1.0,0.9,1.0,0.79,0.9,0.71,0.35,0.83,1.0,1.0,1.0,1.0,1.0,0.0,0.88,0.01,0.62,1.0,0.9,0.12,0.01,0.0
exeggcute,0.87,0.01,0.0,0.06,0.0,0.0,0.93,0.59,0.22,1.0,1.0,0.08,1.0,1.0,0.0,0.1,0.0,0.0,0.46,0.0,0.0,0.0,0.87,0.01,1.0,0.0,1.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.35,0.0,0.98,0.0,0.98,0.01,0.0,0.76,0.0,0.7,0.0,1.0,1.0,0.01,0.0,0.89,0.18,0.16,0.0,0.0,0.0,1.0,0.82,0.25,0.04,1.0,0.04,0.06,0.0,0.0,0.79,0.02,0.0,0.0,0.0,1.0,1.0,0.95,0.0,0.0,1.0,0.98,0.98,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.92,0.02,0.74,0.51,0.02,1.0,0.78,0.0,1.0,0.89,0.98,0.03,0.3,0.0,1.0,0.92,0.53,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.85,0.18,0.82,0.28,0.87,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.96,0.02,0.01,0.68,0.0,0.0,1.0,0.16,0.86,0.81,0.1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
exeggcutor,1.0,1.0,0.62,0.79,0.3,0.08,1.0,0.57,1.0,1.0,1.0,0.99,1.0,1.0,0.64,0.91,0.78,0.13,1.0,0.92,0.91,0.04,1.0,0.88,1.0,0.95,1.0,1.0,1.0,0.71,0.24,0.98,0.94,0.28,0.97,0.36,0.34,0.49,1.0,0.86,1.0,0.6,1.0,1.0,0.95,1.0,0.94,1.0,0.8,1.0,0.96,1.0,0.82,0.93,1.0,0.99,1.0,0.78,0.05,1.0,0.93,1.0,0.98,1.0,1.0,1.0,0.97,0.37,1.0,0.97,0.32,0.76,0.07,1.0,1.0,1.0,0.27,0.28,1.0,1.0,1.0,0.9,0.87,0.07,0.02,0.95,0.79,0.94,0.72,0.98,0.0,0.95,0.7,0.22,1.0,1.0,0.71,1.0,0.66,1.0,0.99,1.0,0.24,0.98,0.93,1.0,1.0,0.9,0.97,0.23,1.0,1.0,0.77,0.89,0.47,0.77,0.21,0.92,1.0,0.61,0.23,1.0,0.84,0.27,0.92,0.23,0.11,0.25,1.0,0.24,0.37,1.0,0.98,0.43,1.0,0.63,0.93,1.0,0.94,1.0,1.0,0.81,0.29,0.0,0.0,0.02,0.98,0.69,0.13,0.02,0.18
